5.14986e-05	0
6.67577e-05	0
7.62944e-05	0
9.15532e-05	1.90736e-06
0.00010109	0
0.000118256	1.90736e-06
0.000125886	1.90736e-06
0.000144959	1.90736e-06
0.000152589	1.90736e-06
0.000169755	3.81473e-06
0.000179292	3.81473e-06
0.000198365	3.81473e-06
0.000207902	3.81473e-06
0.000226975	3.81473e-06
0.000236512	3.81473e-06
0.000255587	5.72208e-06
0.000267031	5.72208e-06
0.000284197	5.72208e-06
0.000295641	5.72208e-06
0.000314714	5.72208e-06
0.000328066	7.62945e-06
0.000341417	7.62945e-06
0.000356676	7.62945e-06
0.000371935	7.62945e-06
0.000389101	9.5368e-06
0.000400545	9.5368e-06
0.000421526	9.5368e-06
0.000431063	9.5368e-06
0.000450136	1.14442e-05
0.00046158	1.14442e-05
0.000484468	1.14442e-05
0.0004921	1.14442e-05
0.000513081	1.14442e-05
0.000522617	1.14442e-05
0.000545505	1.14442e-05
0.000553135	1.14442e-05
0.00057793	1.14442e-05
0.000583652	1.14442e-05
0.000608448	1.14442e-05
0.000616077	1.33515e-05
0.000640873	1.33515e-05
0.000646595	1.33515e-05
0.000673298	1.33515e-05
0.00067902	1.33515e-05
0.000701908	1.52589e-05
0.000711445	1.52589e-05
0.000734333	1.52589e-05
0.000741962	1.52589e-05
0.000762943	1.71663e-05
0.000776295	1.52589e-05
0.000793461	1.71663e-05
0.000806812	1.71663e-05
0.000822071	1.71663e-05
0.000839237	1.90736e-05
0.000852589	1.71663e-05
0.000869755	1.71663e-05
0.000883106	1.90736e-05
0.000904087	1.90736e-05
0.000911716	1.90736e-05
0.000936512	1.90736e-05
0.000944141	2.0981e-05
0.000967029	2.0981e-05
0.000974659	2.0981e-05
0.000999458	2.0981e-05
0.00100518	2.0981e-05
0.00102998	2.0981e-05
0.00103761	2.28883e-05
0.0010624	2.28883e-05
0.00107003	2.28883e-05
0.00109292	2.28883e-05
0.00110245	2.28883e-05
0.00112153	2.47956e-05
0.00113488	2.28883e-05
0.00115205	2.28883e-05
0.00116921	2.47956e-05
0.00118447	2.47956e-05
0.00119973	2.47956e-05
0.00121308	2.47956e-05
0.00123215	2.47956e-05
0.0012436	2.47956e-05
0.00126649	2.47956e-05
0.00127412	2.47956e-05
0.001297	2.47956e-05
0.00130654	2.6703e-05
0.00132943	2.6703e-05
0.00133706	2.86103e-05
0.00135995	2.86103e-05
0.00136948	2.86103e-05
0.00139237	2.86103e-05
0.0014	2.86103e-05
0.00142289	2.86103e-05
0.00143433	3.05178e-05
0.0014515	3.05178e-05
0.00146485	3.05178e-05
0.00148202	3.05178e-05
0.00149918	3.24252e-05
0.00151444	3.05178e-05
0.00153161	3.24252e-05
0.00154305	3.24252e-05
0.00156213	3.05178e-05
0.00157357	3.24252e-05
0.00159646	3.43325e-05
0.00160599	3.43325e-05
0.00162698	3.43325e-05
0.00163651	3.43325e-05
0.00165749	3.43325e-05
0.00166894	3.43325e-05
0.00168992	3.43325e-05
0.00169946	3.43325e-05
0.00171662	3.43325e-05
0.00173188	3.62399e-05
0.00174714	3.62399e-05
0.0017643	3.62399e-05
0.00177956	3.81472e-05
0.00179482	3.81472e-05
0.00180817	3.62399e-05
0.00182915	3.81472e-05
0.00183869	3.81472e-05
0.00185967	3.81472e-05
0.00187112	3.81472e-05
0.00189019	3.81472e-05
0.00190163	3.81472e-05
0.00192071	4.00546e-05
0.00193406	4.00546e-05
0.00195314	4.00546e-05
0.00196649	4.00546e-05
0.00197984	3.81472e-05
0.00199701	4.00546e-05
0.00201036	4.00546e-05
0.00202753	4.19619e-05
0.00204279	4.19619e-05
0.00205995	4.19619e-05
0.0020733	4.19619e-05
0.00209238	4.19619e-05
0.00210573	4.38693e-05
0.0021248	4.38693e-05
0.00213815	4.19619e-05
0.00215341	4.38693e-05
0.00216676	4.57766e-05
0.00218202	4.38693e-05
0.00219537	4.57766e-05
0.00221063	4.38693e-05
0.0022278	4.76839e-05
0.00224306	4.76839e-05
0.00225832	4.76839e-05
0.00227357	4.76839e-05
0.00229074	4.95913e-05
0.00230791	4.76839e-05
0.00232507	4.95913e-05
0.00233842	4.76839e-05
0.0023575	4.95913e-05
0.00236894	4.95913e-05
0.0023842	5.14986e-05
0.00239564	5.14986e-05
0.0024109	4.95913e-05
0.00242235	4.95913e-05
0.00243951	5.14986e-05
0.00245287	4.95913e-05
0.00246812	4.95913e-05
0.00248529	4.95913e-05
0.00250246	5.14986e-05
0.00252153	5.14986e-05
0.00253679	5.3406e-05
0.00255395	5.14986e-05
0.00257112	5.14986e-05
0.00258829	5.3406e-05
0.00260355	5.3406e-05
0.0026169	5.3406e-05
0.00263025	5.3406e-05
0.0026436	5.3406e-05
0.00265695	5.53133e-05
0.00266649	5.3406e-05
